case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp
case_96,Create Purchase Order,Magdalena Predutta,2025-09-06 13:56:48.935471,2025-09-07 14:39:48.935471,2025-09-07 14:48:48.935471
case_94,Create Quotation comparison Map,Magdalena Predutta,2025-09-01 16:32:48.935471,2025-09-07 15:48:48.935471,2025-09-07 20:14:48.935471
case_58,Send invoice,Sean Manney,2025-09-07 06:28:48.935471,2025-09-07 15:57:48.935471,2025-09-07 15:57:48.935471
case_76,Confirm Purchase Order,Sean Manney,2025-09-04 04:33:48.935471,2025-09-07 17:00:48.935471,2025-09-07 19:27:48.935471
case_75,Settle dispute with supplier Financial Manager,Pedro Alvares,2025-09-07 10:35:48.935471,2025-09-07 17:31:48.935471,2025-09-07 17:59:48.935471
case_75,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-07 17:59:48.935471,2025-09-07 19:03:48.935471,2025-09-07 19:03:48.935471
case_71,Send invoice,Sean Manney,2025-09-05 16:05:48.935471,2025-09-07 19:44:48.935471,2025-09-07 19:44:48.935471
case_48,Approve Purchase Order for payment,Francois de Perrier,2025-09-07 03:02:48.935471,2025-09-07 20:04:48.935471,2025-09-07 20:04:48.935471
case_75,Pay invoice,Karalda Nimwada,2025-09-07 19:03:48.935471,2025-09-07 21:17:48.935471,2025-09-07 21:31:48.935471
case_71,Release Supplier's Invoice,Pedro Alvares,2025-09-07 19:44:48.935471,2025-09-07 21:20:48.935471,2025-09-07 21:26:48.935471
case_58,Release Supplier's Invoice,Karalda Nimwada,2025-09-07 15:57:48.935471,2025-09-07 21:41:48.935471,2025-09-07 21:47:48.935471
case_58,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-07 21:47:48.935471,2025-09-07 22:24:48.935471,2025-09-07 22:24:48.935471
case_96,Confirm Purchase Order,Karen Clarens,2025-09-07 14:48:48.935471,2025-09-07 22:57:48.935471,2025-09-07 23:21:48.935471
case_63,Release Purchase Order,Christian Francois,2025-09-07 20:54:48.935471,2025-09-08 00:13:48.935471,2025-09-08 00:13:48.935471
case_48,Send invoice,Kiu Kan,2025-09-07 20:04:48.935471,2025-09-08 01:12:48.935471,2025-09-08 01:12:48.935471
case_48,Release Supplier's Invoice,Karalda Nimwada,2025-09-08 01:12:48.935471,2025-09-08 01:40:48.935471,2025-09-08 01:46:48.935471
case_94,Analyze Quotation comparison Map,Kim Passa,2025-09-07 20:14:48.935471,2025-09-08 02:01:48.935471,2025-09-08 02:32:48.935471
case_71,Settle dispute with supplier Financial Manager,Pedro Alvares,2025-09-07 21:26:48.935471,2025-09-08 02:10:48.935471,2025-09-08 02:30:48.935471
case_82,Confirm Purchase Order,Kiu Kan,2025-09-03 01:29:48.935471,2025-09-08 02:15:48.935471,2025-09-08 02:16:48.935471
case_48,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-08 01:46:48.935471,2025-09-08 02:31:48.935471,2025-09-08 02:31:48.935471
case_94,Choose best option,Penn Osterwalder,2025-09-08 02:32:48.935471,2025-09-08 04:17:48.935471,2025-09-08 04:17:48.935471
case_48,Pay invoice,Pedro Alvares,2025-09-08 02:31:48.935471,2025-09-08 06:09:48.935471,2025-09-08 06:17:48.935471
case_58,Pay invoice,Pedro Alvares,2025-09-07 22:24:48.935471,2025-09-08 06:23:48.935471,2025-09-08 06:37:48.935471
case_99,Confirm Purchase Order,Carmen Finacse,2025-09-06 23:50:48.935471,2025-09-08 08:47:48.935471,2025-09-08 09:15:48.935471
case_63,Approve Purchase Order for payment,Karel de Groot,2025-09-08 00:13:48.935471,2025-09-08 08:58:48.935471,2025-09-08 08:58:48.935471
case_71,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-08 02:30:48.935471,2025-09-08 10:30:48.935471,2025-09-08 10:30:48.935471
case_71,Pay invoice,Karalda Nimwada,2025-09-08 10:30:48.935471,2025-09-08 12:28:48.935471,2025-09-08 12:36:48.935471
case_76,Deliver Goods Services,Esmeralda Clay,2025-09-07 19:27:48.935471,2025-09-08 15:27:48.935471,2025-09-08 22:55:48.935471
case_56,Send invoice,Carmen Finacse,2025-09-07 08:46:48.935471,2025-09-08 15:34:48.935471,2025-09-08 15:34:48.935471
case_56,Release Supplier's Invoice,Pedro Alvares,2025-09-08 15:34:48.935471,2025-09-08 16:55:48.935471,2025-09-08 16:59:48.935471
case_81,Settle conditions with supplier,Karel de Groot,2025-09-07 14:16:48.935471,2025-09-08 18:41:48.935471,2025-09-09 03:38:48.935471
case_56,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-08 16:59:48.935471,2025-09-08 19:08:48.935471,2025-09-08 19:08:48.935471
case_56,Pay invoice,Karalda Nimwada,2025-09-08 19:08:48.935471,2025-09-08 19:29:48.935471,2025-09-08 19:33:48.935471
case_82,Deliver Goods Services,Carmen Finacse,2025-09-08 02:16:48.935471,2025-09-08 21:34:48.935471,2025-09-09 14:39:48.935471
case_87,Release Purchase Order,Tesca Lobes,2025-09-08 19:08:48.935471,2025-09-08 22:02:48.935471,2025-09-08 22:02:48.935471
case_76,Release Purchase Order,Miu Hanwan,2025-09-08 22:55:48.935471,2025-09-09 04:04:48.935471,2025-09-09 04:04:48.935471
case_87,Approve Purchase Order for payment,Magdalena Predutta,2025-09-08 22:02:48.935471,2025-09-09 05:13:48.935471,2025-09-09 05:13:48.935471
case_99,Deliver Goods Services,Kiu Kan,2025-09-08 09:15:48.935471,2025-09-09 05:37:48.935471,2025-09-09 15:57:48.935471
case_81,Create Purchase Order,Francois de Perrier,2025-09-09 03:38:48.935471,2025-09-09 06:16:48.935471,2025-09-09 06:26:48.935471
case_76,Approve Purchase Order for payment,Karel de Groot,2025-09-09 04:04:48.935471,2025-09-09 07:25:48.935471,2025-09-09 07:25:48.935471
case_95,Send invoice,Carmen Finacse,2025-09-05 19:12:48.935471,2025-09-09 08:24:48.935471,2025-09-09 08:24:48.935471
case_78,Deliver Goods Services,Kiu Kan,2025-09-06 06:49:48.935471,2025-09-09 08:34:48.935471,2025-09-09 10:24:48.935471
case_94,Settle conditions with supplier,Magdalena Predutta,2025-09-08 04:17:48.935471,2025-09-09 09:58:48.935471,2025-09-09 16:10:48.935471
case_96,Deliver Goods Services,Sean Manney,2025-09-07 23:21:48.935471,2025-09-09 10:04:48.935471,2025-09-10 08:33:48.935471
case_91,Deliver Goods Services,Kiu Kan,2025-09-06 03:23:48.935471,2025-09-09 10:11:48.935471,2025-09-09 18:52:48.935471
case_95,Release Supplier's Invoice,Karalda Nimwada,2025-09-09 08:24:48.935471,2025-09-09 10:17:48.935471,2025-09-09 10:21:48.935471
case_66,Send invoice,Karen Clarens,2025-09-06 07:47:48.935471,2025-09-09 11:33:48.935471,2025-09-09 11:33:48.935471
case_81,Confirm Purchase Order,Esmeralda Clay,2025-09-09 06:26:48.935471,2025-09-09 12:24:48.935471,2025-09-09 12:32:48.935471
case_95,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-09 10:21:48.935471,2025-09-09 13:17:48.935471,2025-09-09 13:17:48.935471
case_78,Release Purchase Order,Kim Passa,2025-09-09 10:24:48.935471,2025-09-09 13:29:48.935471,2025-09-09 13:29:48.935471
case_95,Pay invoice,Pedro Alvares,2025-09-09 13:17:48.935471,2025-09-09 13:40:48.935471,2025-09-09 13:52:48.935471
case_66,Release Supplier's Invoice,Karalda Nimwada,2025-09-09 11:33:48.935471,2025-09-09 13:54:48.935471,2025-09-09 13:57:48.935471
case_66,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-09 13:57:48.935471,2025-09-09 14:01:48.935471,2025-09-09 14:01:48.935471
case_85,Deliver Goods Services,Sean Manney,2025-09-07 11:41:48.935471,2025-09-09 14:34:48.935471,2025-09-12 01:39:48.935471
case_66,Pay invoice,Pedro Alvares,2025-09-09 14:01:48.935471,2025-09-09 14:36:48.935471,2025-09-09 14:50:48.935471
case_78,Approve Purchase Order for payment,Karel de Groot,2025-09-09 13:29:48.935471,2025-09-09 16:38:48.935471,2025-09-09 16:38:48.935471
case_99,Release Purchase Order,Immanuel Karagianni,2025-09-09 15:57:48.935471,2025-09-09 17:07:48.935471,2025-09-09 17:07:48.935471
case_87,Send invoice,Kiu Kan,2025-09-09 05:13:48.935471,2025-09-09 18:25:48.935471,2025-09-09 18:25:48.935471
case_87,Release Supplier's Invoice,Pedro Alvares,2025-09-09 18:25:48.935471,2025-09-09 19:30:48.935471,2025-09-09 19:34:48.935471
case_82,Release Purchase Order,Anne Olwada,2025-09-09 14:39:48.935471,2025-09-09 19:47:48.935471,2025-09-09 19:47:48.935471
case_87,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-09 19:34:48.935471,2025-09-09 20:22:48.935471,2025-09-09 20:22:48.935471
case_91,Release Purchase Order,Alberto Duport,2025-09-09 18:52:48.935471,2025-09-09 21:15:48.935471,2025-09-09 21:15:48.935471
case_82,Approve Purchase Order for payment,Francois de Perrier,2025-09-09 19:47:48.935471,2025-09-09 22:15:48.935471,2025-09-09 22:15:48.935471
case_93,Analyze Request for Quotation,Francois de Perrier,2025-09-01 08:21:48.935471,2025-09-09 22:42:48.935471,2025-09-09 23:08:48.935471
case_94,Create Purchase Order,Karel de Groot,2025-09-09 16:10:48.935471,2025-09-09 23:01:48.935471,2025-09-09 23:09:48.935471
case_87,Pay invoice,Karalda Nimwada,2025-09-09 20:22:48.935471,2025-09-09 23:06:48.935471,2025-09-09 23:16:48.935471
case_91,Settle dispute with supplier Purchasing Agent,Karel de Groot,2025-09-09 21:15:48.935471,2025-09-10 02:36:48.935471,2025-09-10 11:20:48.935471
case_77,Deliver Goods Services,Esmeralda Clay,2025-09-06 08:48:48.935471,2025-09-10 02:36:48.935471,2025-09-11 13:52:48.935471
case_98,Send Request for Quotation to Supplier,Francois de Perrier,2025-09-02 10:07:48.935471,2025-09-10 05:41:48.935471,2025-09-10 06:02:48.935471
case_73,Deliver Goods Services,Carmen Finacse,2025-09-06 23:39:48.935471,2025-09-10 08:24:48.935471,2025-09-11 13:49:48.935471
case_81,Deliver Goods Services,Karen Clarens,2025-09-09 12:32:48.935471,2025-09-10 10:07:48.935471,2025-09-11 16:32:48.935471
case_94,Confirm Purchase Order,Sean Manney,2025-09-09 23:09:48.935471,2025-09-10 10:38:48.935471,2025-09-10 10:52:48.935471
case_78,Send invoice,Karen Clarens,2025-09-09 16:38:48.935471,2025-09-10 12:54:48.935471,2025-09-10 12:54:48.935471
case_91,Release Purchase Order,Miu Hanwan,2025-09-10 11:20:48.935471,2025-09-10 13:14:48.935471,2025-09-10 13:14:48.935471
case_83,Create Quotation comparison Map,Magdalena Predutta,2025-09-06 17:34:48.935471,2025-09-10 13:38:48.935471,2025-09-10 19:56:48.935471
case_82,Send invoice,Kiu Kan,2025-09-09 22:15:48.935471,2025-09-10 15:48:48.935471,2025-09-10 15:48:48.935471
case_82,Release Supplier's Invoice,Karalda Nimwada,2025-09-10 15:48:48.935471,2025-09-10 16:48:48.935471,2025-09-10 16:53:48.935471
case_96,Release Purchase Order,Anne Olwada,2025-09-10 08:33:48.935471,2025-09-10 16:52:48.935471,2025-09-10 16:52:48.935471
case_78,Release Supplier's Invoice,Karalda Nimwada,2025-09-10 12:54:48.935471,2025-09-10 17:04:48.935471,2025-09-10 17:06:48.935471
case_82,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-10 16:53:48.935471,2025-09-10 17:32:48.935471,2025-09-10 17:32:48.935471
case_82,Pay invoice,Karalda Nimwada,2025-09-10 17:32:48.935471,2025-09-10 18:58:48.935471,2025-09-10 19:05:48.935471
case_78,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-10 17:06:48.935471,2025-09-10 19:20:48.935471,2025-09-10 19:20:48.935471
case_99,Approve Purchase Order for payment,Karel de Groot,2025-09-09 17:07:48.935471,2025-09-10 20:52:48.935471,2025-09-10 20:52:48.935471
case_83,Analyze Quotation comparison Map,Fjodor Kowalski,2025-09-10 19:56:48.935471,2025-09-10 22:21:48.935471,2025-09-10 22:34:48.935471
case_83,Choose best option,Nico Ojenbeer,2025-09-10 22:34:48.935471,2025-09-11 00:03:48.935471,2025-09-11 00:03:48.935471
case_63,Send invoice,Sean Manney,2025-09-08 08:58:48.935471,2025-09-11 00:44:48.935471,2025-09-11 00:44:48.935471
case_78,Pay invoice,Karalda Nimwada,2025-09-10 19:20:48.935471,2025-09-11 02:42:48.935471,2025-09-11 02:50:48.935471
case_63,Release Supplier's Invoice,Karalda Nimwada,2025-09-11 00:44:48.935471,2025-09-11 03:17:48.935471,2025-09-11 03:21:48.935471
case_91,Approve Purchase Order for payment,Magdalena Predutta,2025-09-10 13:14:48.935471,2025-09-11 04:04:48.935471,2025-09-11 04:04:48.935471
case_98,Create Quotation comparison Map,Magdalena Predutta,2025-09-10 06:02:48.935471,2025-09-11 04:43:48.935471,2025-09-11 09:06:48.935471
case_63,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-11 03:21:48.935471,2025-09-11 06:10:48.935471,2025-09-11 06:10:48.935471
case_91,Send invoice,Karen Clarens,2025-09-11 04:04:48.935471,2025-09-11 06:15:48.935471,2025-09-11 06:15:48.935471
case_96,Approve Purchase Order for payment,Francois de Perrier,2025-09-10 16:52:48.935471,2025-09-11 09:02:48.935471,2025-09-11 09:02:48.935471
case_83,Settle conditions with supplier,Magdalena Predutta,2025-09-11 00:03:48.935471,2025-09-11 09:09:48.935471,2025-09-11 17:01:48.935471
case_63,Pay invoice,Pedro Alvares,2025-09-11 06:10:48.935471,2025-09-11 09:15:48.935471,2025-09-11 09:19:48.935471
case_98,Analyze Quotation comparison Map,Fjodor Kowalski,2025-09-11 09:06:48.935471,2025-09-11 09:46:48.935471,2025-09-11 10:05:48.935471
case_91,Release Supplier's Invoice,Pedro Alvares,2025-09-11 06:15:48.935471,2025-09-11 09:53:48.935471,2025-09-11 09:58:48.935471
case_91,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-11 09:58:48.935471,2025-09-11 10:21:48.935471,2025-09-11 10:21:48.935471
case_91,Pay invoice,Karalda Nimwada,2025-09-11 10:21:48.935471,2025-09-11 10:49:48.935471,2025-09-11 12:01:48.935471
case_76,Send invoice,Sean Manney,2025-09-09 07:25:48.935471,2025-09-11 12:59:48.935471,2025-09-11 12:59:48.935471
case_76,Release Supplier's Invoice,Karalda Nimwada,2025-09-11 12:59:48.935471,2025-09-11 13:39:48.935471,2025-09-11 13:42:48.935471
case_98,Choose best option,Nico Ojenbeer,2025-09-11 10:05:48.935471,2025-09-11 14:14:48.935471,2025-09-11 14:14:48.935471
case_73,Release Purchase Order,Christian Francois,2025-09-11 13:49:48.935471,2025-09-11 15:09:48.935471,2025-09-11 15:09:48.935471
case_77,Release Purchase Order,Penn Osterwalder,2025-09-11 13:52:48.935471,2025-09-11 15:57:48.935471,2025-09-11 15:57:48.935471
case_94,Deliver Goods Services,Sean Manney,2025-09-10 10:52:48.935471,2025-09-11 18:00:48.935471,2025-09-12 04:59:48.935471
case_76,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-11 13:42:48.935471,2025-09-11 18:47:48.935471,2025-09-11 18:47:48.935471
case_76,Pay invoice,Pedro Alvares,2025-09-11 18:47:48.935471,2025-09-11 19:26:48.935471,2025-09-11 19:35:48.935471
case_77,Approve Purchase Order for payment,Karel de Groot,2025-09-11 15:57:48.935471,2025-09-12 00:07:48.935471,2025-09-12 00:07:48.935471
case_81,Release Purchase Order,Christian Francois,2025-09-11 16:32:48.935471,2025-09-12 01:40:48.935471,2025-09-12 01:40:48.935471
case_85,Release Purchase Order,Tesca Lobes,2025-09-12 01:39:48.935471,2025-09-12 01:47:48.935471,2025-09-12 01:47:48.935471
case_72,Send invoice,Sean Manney,2025-09-07 01:25:48.935471,2025-09-12 05:04:48.935471,2025-09-12 05:04:48.935471
case_72,Release Supplier's Invoice,Karalda Nimwada,2025-09-12 05:04:48.935471,2025-09-12 05:32:48.935471,2025-09-12 05:35:48.935471
case_81,Approve Purchase Order for payment,Francois de Perrier,2025-09-12 01:40:48.935471,2025-09-12 07:35:48.935471,2025-09-12 07:35:48.935471
case_72,Settle dispute with supplier Financial Manager,Karalda Nimwada,2025-09-12 05:35:48.935471,2025-09-12 09:31:48.935471,2025-09-12 09:47:48.935471
case_96,Send invoice,Esmeralda Clay,2025-09-11 09:02:48.935471,2025-09-12 09:33:48.935471,2025-09-12 09:33:48.935471
case_72,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-12 09:47:48.935471,2025-09-12 11:54:48.935471,2025-09-12 11:54:48.935471
case_72,Pay invoice,Pedro Alvares,2025-09-12 11:54:48.935471,2025-09-12 14:23:48.935471,2025-09-12 14:27:48.935471
case_94,Release Purchase Order,Immanuel Karagianni,2025-09-12 04:59:48.935471,2025-09-12 15:01:48.935471,2025-09-12 15:01:48.935471
case_96,Release Supplier's Invoice,Pedro Alvares,2025-09-12 09:33:48.935471,2025-09-12 15:29:48.935471,2025-09-12 15:32:48.935471
case_96,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-12 15:32:48.935471,2025-09-12 17:52:48.935471,2025-09-12 17:52:48.935471
case_96,Pay invoice,Pedro Alvares,2025-09-12 17:52:48.935471,2025-09-12 18:11:48.935471,2025-09-12 18:12:48.935471
case_89,Analyze Request for Quotation,Francois de Perrier,2025-09-03 01:01:48.935471,2025-09-12 21:42:48.935471,2025-09-12 21:53:48.935471
case_77,Send invoice,Kiu Kan,2025-09-12 00:07:48.935471,2025-09-13 01:11:48.935471,2025-09-13 01:11:48.935471
case_99,Send invoice,Esmeralda Clay,2025-09-10 20:52:48.935471,2025-09-13 02:51:48.935471,2025-09-13 02:51:48.935471
case_99,Release Supplier's Invoice,Pedro Alvares,2025-09-13 02:51:48.935471,2025-09-13 03:08:48.935471,2025-09-13 03:12:48.935471
case_99,Settle dispute with supplier Financial Manager,Pedro Alvares,2025-09-13 03:12:48.935471,2025-09-13 04:26:48.935471,2025-09-13 04:39:48.935471
case_77,Release Supplier's Invoice,Pedro Alvares,2025-09-13 01:11:48.935471,2025-09-13 06:10:48.935471,2025-09-13 06:13:48.935471
case_74,Approve Purchase Order for payment,Francois de Perrier,2025-09-05 12:10:48.935471,2025-09-13 06:44:48.935471,2025-09-13 06:44:48.935471
case_77,Settle dispute with supplier Financial Manager,Karalda Nimwada,2025-09-13 06:13:48.935471,2025-09-13 07:40:48.935471,2025-09-13 08:01:48.935471
case_99,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-13 04:39:48.935471,2025-09-13 08:18:48.935471,2025-09-13 08:18:48.935471
case_77,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-13 08:01:48.935471,2025-09-13 11:09:48.935471,2025-09-13 11:09:48.935471
case_85,Approve Purchase Order for payment,Magdalena Predutta,2025-09-12 01:47:48.935471,2025-09-13 11:34:48.935471,2025-09-13 11:34:48.935471
case_74,Send invoice,Esmeralda Clay,2025-09-13 06:44:48.935471,2025-09-13 12:52:48.935471,2025-09-13 12:52:48.935471
case_99,Pay invoice,Karalda Nimwada,2025-09-13 08:18:48.935471,2025-09-13 13:14:48.935471,2025-09-13 13:25:48.935471
case_77,Pay invoice,Karalda Nimwada,2025-09-13 11:09:48.935471,2025-09-13 14:33:48.935471,2025-09-13 14:36:48.935471
case_74,Release Supplier's Invoice,Pedro Alvares,2025-09-13 12:52:48.935471,2025-09-13 16:09:48.935471,2025-09-13 16:13:48.935471
case_74,Settle dispute with supplier Financial Manager,Pedro Alvares,2025-09-13 16:13:48.935471,2025-09-13 16:18:48.935471,2025-09-13 16:40:48.935471
case_74,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-13 16:40:48.935471,2025-09-13 20:14:48.935471,2025-09-13 20:14:48.935471
case_74,Pay invoice,Pedro Alvares,2025-09-13 20:14:48.935471,2025-09-13 21:05:48.935471,2025-09-13 21:11:48.935471
case_94,Approve Purchase Order for payment,Karel de Groot,2025-09-12 15:01:48.935471,2025-09-13 23:08:48.935471,2025-09-13 23:08:48.935471
case_98,Settle conditions with supplier,Magdalena Predutta,2025-09-11 14:14:48.935471,2025-09-14 00:02:48.935471,2025-09-14 03:45:48.935471
case_73,Approve Purchase Order for payment,Magdalena Predutta,2025-09-11 15:09:48.935471,2025-09-14 00:57:48.935471,2025-09-14 00:57:48.935471
case_98,Create Purchase Order,Francois de Perrier,2025-09-14 03:45:48.935471,2025-09-14 06:18:48.935471,2025-09-14 06:26:48.935471
case_83,Create Purchase Order,Francois de Perrier,2025-09-11 17:01:48.935471,2025-09-14 20:01:48.935471,2025-09-14 20:06:48.935471
case_73,Send invoice,Karen Clarens,2025-09-14 00:57:48.935471,2025-09-15 09:36:48.935471,2025-09-15 09:36:48.935471
case_73,Release Supplier's Invoice,Pedro Alvares,2025-09-15 09:36:48.935471,2025-09-15 09:40:48.935471,2025-09-15 09:46:48.935471
case_98,Confirm Purchase Order,Karen Clarens,2025-09-14 06:26:48.935471,2025-09-15 10:07:48.935471,2025-09-15 10:10:48.935471
case_73,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-15 09:46:48.935471,2025-09-15 10:34:48.935471,2025-09-15 10:34:48.935471
case_94,Send invoice,Kiu Kan,2025-09-13 23:08:48.935471,2025-09-15 10:36:48.935471,2025-09-15 10:36:48.935471
case_94,Release Supplier's Invoice,Karalda Nimwada,2025-09-15 10:36:48.935471,2025-09-15 11:57:48.935471,2025-09-15 12:01:48.935471
case_94,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-15 12:01:48.935471,2025-09-15 13:02:48.935471,2025-09-15 13:02:48.935471
